STUDYID,DOMAIN,USUBJID,PUID,COHORT,SUBJID,POOLID,PRSEQ,FOCID,PRGRPID,PRSPID,PRLNKID,PRLNKGRP,PRTRT,PRDECOD,PRCAT,PRSCAT,PRPRESP,PROCCUR,PRINDC,PRDOSE,PRDOSTXT,PRDOSU,PRDOSFRM,PRDOSFRQ,PRDOSRGM,PRROUTE,PRLOC,PRLAT,PRDIR,PRPORTOT,VISITNUM,VISITDY,TAETORD,EPOCH,PRSTDTC,PRENDTC,PRSTDY,PRENDY,PRDUR,PRTPT,PRTPTNUM,PRELTM,PRTPTREF,PRRFTDTC,PRSTRTPT,PRSTTPT,PRENRTPT,PRENTPT
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.001,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-09,2012-03-09,38,38,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0011,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-12,2012-03-12,41,41,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0012,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-13,2012-03-13,42,42,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0013,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-14,2012-03-14,43,43,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0014,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-15,2012-03-15,44,44,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0015,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-16,2012-03-16,45,45,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0016,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-19,2012-03-19,48,48,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0017,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-20,2012-03-20,49,49,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0018,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-21,2012-03-21,50,50,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0019,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-22,2012-03-22,51,51,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.002,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-23,2012-03-23,52,52,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0021,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-26,2012-03-26,55,55,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0022,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-27,2012-03-27,56,56,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0023,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-28,2012-03-28,57,57,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0024,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-29,2012-03-29,58,58,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0025,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-30,2012-03-30,59,59,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0026,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-02,2012-04-02,62,62,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0027,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-03,2012-04-03,63,63,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0028,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-04,2012-04-04,64,64,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.0029,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-05,2012-04-05,65,65,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b089,N150,b,89,,8.003,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-06,2012-04-06,66,66,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0,,,,,,XRAY;PHOTON,TOTAL BODY IRRADIATION,TBI; Whole Body Irradiation,,Y,Y,,4.0,,Gy,,ONCE,,,BODY,BILATERAL,,ENTIRE,,,,,2012-01-27,2012-01-27,-4,-4,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0001,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-02-27,2012-02-27,27,27,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0002,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-02-28,2012-02-28,28,28,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0003,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-02-29,2012-02-29,29,29,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0004,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-01,2012-03-01,30,30,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0005,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-02,2012-03-02,31,31,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0006,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-05,2012-03-05,34,34,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0007,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-06,2012-03-06,35,35,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0008,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-07,2012-03-07,36,36,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0009,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-08,2012-03-08,37,37,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.001,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-09,2012-03-09,38,38,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0011,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-12,2012-03-12,41,41,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0012,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-13,2012-03-13,42,42,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0013,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-14,2012-03-14,43,43,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0014,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-15,2012-03-15,44,44,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0015,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-16,2012-03-16,45,45,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0016,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-19,2012-03-19,48,48,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0017,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-20,2012-03-20,49,49,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0018,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-21,2012-03-21,50,50,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0019,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-22,2012-03-22,51,51,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.002,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-23,2012-03-23,52,52,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0021,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-26,2012-03-26,55,55,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0022,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-27,2012-03-27,56,56,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0023,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-28,2012-03-28,57,57,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0024,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-29,2012-03-29,58,58,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0025,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-30,2012-03-30,59,59,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0026,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-02,2012-04-02,62,62,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0027,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-03,2012-04-03,63,63,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0028,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-04,2012-04-04,64,64,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.0029,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-05,2012-04-05,65,65,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b090,N150,b,90,,8.003,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-06,2012-04-06,66,66,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0,,,,,,XRAY;PHOTON,TOTAL BODY IRRADIATION,TBI; Whole Body Irradiation,,Y,Y,,4.0,,Gy,,ONCE,,,BODY,BILATERAL,,ENTIRE,,,,,2012-01-27,2012-01-27,-4,-4,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0001,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-05,2012-03-05,34,34,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0002,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-06,2012-03-06,35,35,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0003,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-07,2012-03-07,36,36,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0004,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-08,2012-03-08,37,37,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0005,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-09,2012-03-09,38,38,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0006,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-12,2012-03-12,41,41,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0007,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-13,2012-03-13,42,42,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0008,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-14,2012-03-14,43,43,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0009,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-15,2012-03-15,44,44,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.001,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-16,2012-03-16,45,45,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0011,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-19,2012-03-19,48,48,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0012,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-20,2012-03-20,49,49,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0013,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-21,2012-03-21,50,50,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0014,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-22,2012-03-22,51,51,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0015,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-23,2012-03-23,52,52,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0016,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-26,2012-03-26,55,55,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0017,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-27,2012-03-27,56,56,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0018,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-28,2012-03-28,57,57,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0019,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-29,2012-03-29,58,58,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.002,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-03-30,2012-03-30,59,59,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0021,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-02,2012-04-02,62,62,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0022,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-03,2012-04-03,63,63,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0023,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-04,2012-04-04,64,64,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0024,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-05,2012-04-05,65,65,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0025,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-06,2012-04-06,66,66,1,,,,,,,,,
Xeno Nimo Hypox;FaDu,PR,N150b120,N150,b,120,,8.0026,,,,,,XRAY;PHOTON,PHOTON BEAM RADIATION THERAPY,RADIATION THERAPY,,Y,Y,,1.8,,Gy,,5 TIMES PER WEEK,,,LEG,RIGHT,HIND,ENTIRE,,,,,2012-04-09,2012-04-09,69,69,1,,,,,,,,,
